progress,score,seconds
0.778755187988,0.696463453484,24.180854082108
0.814350605011,0.685715576864,25.277619361877
0.849909782410,0.675231429691,26.374377965927
0.885125160217,0.665056912291,27.471613168716
0.919407367706,0.655361194015,28.569932222366
0.954574108124,0.645638054186,29.667303323746
0.989782333374,0.636130918937,30.764675140381
progress,score,seconds
0.033702373505,0.967647739691,1.099453210831
0.069095611572,0.989567269099,2.200946331024
0.105172157288,0.964106371157,3.301685094833
0.140994071960,0.943578998046,4.401118993759
0.176935672760,0.925059322709,5.499679088593
0.211179733276,0.907969729865,6.609170913696
0.247081756592,0.892062553234,7.707479000092
0.282957077026,0.876164549293,8.806347131729
0.318871021271,0.860880937438,9.904817104340
0.354593276978,0.846107814789,11.003700017929
0.390520095825,0.831637443886,12.102878093719
0.426416873932,0.817579811121,13.202160120010
0.462080001831,0.803915149444,14.301876068115
0.497954845428,0.790595612144,15.400687217712
0.533677101135,0.777546037545,16.515860080719
0.569431304932,0.764935695370,17.613717079163
0.605245590210,0.752533751804,18.711165904999
0.641024112701,0.740442708912,19.808614253998
0.676587104797,0.728715259399,20.905603170395
0.712367057800,0.717181265093,22.002489089966
0.748137950897,0.705908418041,23.099357128143
0.783884048462,0.694916626943,24.196268081665
0.819571495056,0.684150232918,25.293081045151
0.855350971222,0.673651622838,26.389898061752
0.891072750092,0.663350885715,27.490298271179
0.926755428314,0.653331472380,28.587167024612
0.962555408478,0.643499963372,29.683874130249
0.998282432556,0.633868882776,30.780774116516
progress,score,seconds
0.033421516418,0.969316357530,1.097398757935
0.068023204803,0.988109488130,2.199513912201
0.100130081177,0.965888411775,3.321027755737
0.134801864624,0.946802056992,4.420524120331
0.169827938080,0.928083547067,5.524785995483
0.205364227295,0.911250213758,6.622924804688
0.241306304932,0.894564561525,7.719445943832
0.276989936829,0.878658544085,8.816022872925
0.312603950500,0.863356271606,9.912317991257
0.348386287689,0.848529150427,11.008775949478
0.383483409882,0.834330523802,12.105537891388
0.419140338898,0.820271580846,13.201997756958
0.454514026642,0.806624879429,14.303249835968
0.490152359009,0.793366481874,15.399754047394
0.525868415833,0.780358140267,16.496164798737
0.561682701111,0.767603069243,17.592547893524
0.597412586212,0.755180402407,18.689333915710
0.633041381836,0.743106477327,19.785917997360
0.668550968170,0.731300853591,20.882289886475
0.704117774963,0.719812815563,21.979000806808
0.739772796631,0.708515832639,23.075391054153
0.775537014008,0.697451860329,24.171935081482
0.810143470764,0.686950865794,25.268296003342
0.845221996307,0.676553639381,26.365482091904
0.880557060242,0.666345474166,27.462256908417
0.914653301239,0.656629307610,28.563328027725
0.949426651001,0.647040664070,29.660521984100
0.983602523804,0.637765174469,30.757327795029
1.015143394470,0.637141338782,31.854788780212
1.049647331238,0.649431039812,32.951067924500
1.084503173828,0.661453224020,34.048699855804
1.119227409363,0.673007751815,35.144125938416
1.154273509979,0.684253047686,36.240431785583
1.189663887024,0.695239660796,37.335985898972
1.225124835968,0.705849194666,38.432310104370
1.260070323944,0.715976942331,39.531550884247
1.294699668884,0.725642195670,40.627580881119
1.329474925995,0.735002293019,41.724585056305
1.362981319427,0.743734624237,42.821372985840
1.397434711456,0.752428731415,43.917896032333
1.432349681854,0.760917398380,45.015728950500
1.467235565186,0.769105936866,46.117363929749
1.502314567566,0.777058948297,47.213660955429
1.537664413452,0.784805267351,48.310117959976
1.573138237000,0.792302098591,49.406648874283
1.608539104462,0.799528326374,50.503374814987
1.643610477448,0.806433673948,51.599783897400
1.678636074066,0.813097422477,52.696600914001
1.713119029999,0.819437476108,53.793673992157
1.747855663300,0.825606816215,54.886723756790
1.783015251160,0.831623984268,55.983231067657
1.815923690796,0.837087824708,57.084097862244
1.851401329041,0.842753533507,58.180685758591
1.886384963989,0.848160067340,59.277219772339
1.922103404999,0.853486761218,60.373846769333
1.957773208618,0.858620561892,61.470883846283
1.993038654327,0.863519158680,62.565698862076
2.028262138367,0.868244662415,63.662534952164
2.063843727112,0.872849600390,64.759418964386
2.099184513092,0.877264388837,65.856439828873
2.134759426117,0.881554690422,66.954175949097
2.169143199921,0.885556931840,68.051886796951
2.204526901245,0.889533313457,69.149452686310
2.240034103394,0.893387946766,70.247063875198
2.275669574738,0.897119777743,71.344325780869
2.310920238495,0.900683074724,72.441590070724
2.345554351807,0.904063422000,73.539078950882
2.380629539490,0.907374423929,74.638886928558
2.415899276733,0.910580340773,75.734405994415
2.450254440308,0.913602409884,76.832141876221
2.484379291534,0.916498575360,77.930248022079
2.519906520844,0.919409930473,79.030764102936
2.555361747742,0.922218540218,80.129708051682
2.590579986572,0.924915060168,81.229599952698
2.625495433807,0.927488916554,82.325952053070
2.659122943878,0.929889904568,83.425873994827
2.693343162537,0.932245119009,84.524858951569
2.728472232819,0.934584906325,85.623591899872
2.763687133789,0.936849733815,86.724433898926
2.798441410065,0.939004904125,87.821974754333
2.832197189331,0.941029249458,88.922761917114
2.866882801056,0.943039796315,90.020373106003
2.902258872986,0.945021783002,91.120299100876
2.936111450195,0.946848471882,92.214752912521
2.971851825714,0.948716388550,93.312375783920
3.006761550903,0.950475687161,94.409958839417
3.042573928833,0.952217195649,95.507372856140
3.077492713928,0.953859495465,96.608396768570
3.111590385437,0.955404147506,97.706411123276
3.146518230438,0.956937522162,98.805546998978
3.180095672607,0.958359446144,99.932707786560
3.215074062347,0.959789584856,101.031482934952
3.250288486481,0.961179867852,102.129340887070
3.285829067230,0.962536327774,103.226960897446
3.320722103119,0.963824655395,104.329390764236
3.354554176331,0.965023596771,105.427089929581
3.389661788940,0.966229858343,106.524630069733
3.423351287842,0.967349400511,107.622689723969
3.458384990692,0.968475671485,108.724593877792
3.492320537567,0.969526658300,109.826823949814
3.525314807892,0.970515039982,110.925642013550
3.560335159302,0.971529328497,112.023036956787
3.595264911652,0.972506154329,113.120384931564
3.629168987274,0.973424296593,114.219430923462
3.664150238037,0.974336482352,115.316668987274
3.699786663055,0.975235000253,116.414050817490
3.735579967499,0.976105423644,117.511701107025
3.769005298615,0.976891221944,118.609169006348
3.803969383240,0.977686290164,119.707154035568
3.839461326599,0.978463747539,120.804214000702
3.875100612640,0.979217272019,121.901218891144
3.910380363464,0.979938539211,122.998360872269
3.945460796356,0.980630809208,124.095904111862
3.980471134186,0.981297407998,125.212008953094
4.015355110168,0.981939075049,126.310121059418
4.049871921539,0.982551310910,127.407451868057
4.084837913513,0.983150639106,128.504189968109
4.119592189789,0.983726060484,129.601452827454
4.154796123505,0.984288839391,130.698196887970
4.189819335938,0.984828843735,131.795016050339
4.223286151886,0.985328158364,132.891766071320
4.258709430695,0.985839664470,133.988504886627
4.292152881622,0.986307110637,135.088220834732
4.327071189880,0.986776274862,136.185264825821
4.362282752991,0.987233619438,137.282100915909
4.397997856140,0.987682097824,138.378991842270
4.432686805725,0.988102277275,139.476284027100
4.465460300446,0.988487004768,140.575371742249
4.500085830688,0.988878290635,141.672235965729
4.535655498505,0.989266937599,142.769082784653
4.570533752441,0.989634651458,143.865993976593
4.605773448944,0.989993611816,144.962983846664
4.641369819641,0.990343990736,146.061793804169
4.676772117615,0.990679142531,147.159139871597
4.711808681488,0.990999996429,148.256136894226
4.746975898743,0.991311120102,149.353148937225
4.781878948212,0.991609534947,150.451262950897
4.816733837128,0.991896300344,151.548441886902
4.849692344666,0.992159152636,152.646728992462
4.884267807007,0.992426357232,153.768185853958
4.919402122498,0.992687373655,154.865051984787
4.952385902405,0.992924715159,155.962207078934
4.986550331116,0.993162217550,157.059383869171
5.021754264832,0.993398331106,158.156120777130
5.055145740509,0.993615013547,159.253496885300
5.090727806091,0.993838244816,160.350129842758
5.126111984253,0.994052189635,161.447362899780
5.161197662354,0.994257418672,162.544202089310
5.196994304657,0.994459386915,163.640797853470
5.232416629791,0.994652096182,164.737926959991
5.268040657043,0.994839074789,165.834485054016
5.303600788116,0.995019409806,166.931275844574
5.339280605316,0.995193924056,168.028268814087
5.374427795410,0.995359945111,169.124702930450
5.409389495850,0.995519565884,170.217957973480
5.443618774414,0.995670150965,171.314930915833
5.477671146393,0.995815003524,172.411522865295
5.512684822083,0.995958996704,173.508744955063
5.548086166382,0.996099457843,174.605207920074
5.583252429962,0.996234319173,175.697606801987
5.618315219879,0.996364287334,176.793941974640
5.653843402863,0.996491235215,177.890439033508
5.688827514648,0.996611973504,178.987522840500
5.723505496979,0.996727681719,180.101377010345
5.757987976074,0.996838307707,181.198170900345
5.792921543121,0.996946946951,182.294707059860
5.827723503113,0.997051616665,183.394254922867
5.862671852112,0.997152963420,184.490823030472
5.898333072662,0.997252651723,185.587358951569
5.932169914246,0.997344016330,186.683705806732
5.967329502106,0.997435836587,187.780100822449
6.003113269806,0.997526095249,188.876405954361
6.038882255554,0.997613175074,189.972749710083
6.074634075165,0.997696869774,191.069081783295
6.110390186310,0.997777631739,192.165424823761
6.146214962006,0.997855880531,193.2617359161progress,score,seconds
0.029203891754,0.958579979590,1.097261190414
0.065011978149,0.992920752464,2.198766231537
0.100910663605,0.966666937335,3.299340009689
0.136677742004,0.945789228852,4.399029016495
0.172389984131,0.927332956692,5.494914054871
0.208203792572,0.909916861214,6.593089103699
0.242556571960,0.893899938488,7.693687200546
0.276663303375,0.878791489254,8.789585113525
0.309518337250,0.864663148798,9.888352155685
0.344772815704,0.850045036363,10.987374067307
0.380083084106,0.835732356448,12.086727142334
0.415310859680,0.821818920480,13.186108112335
0.450639247894,0.808221708459,14.285161972046
0.485920429230,0.794951887073,15.384093999863
0.521023750305,0.782147871479,16.483396053314
0.556168079376,0.769556978228,17.581612110138
0.591272830963,0.757281835606,18.679306030273
0.626408100128,0.745299885912,19.776722908020
0.661540985107,0.733581206992,20.873756885529
0.696671485901,0.722165910286,21.970860004425
0.731613636017,0.711054701673,23.067934036255
0.766753673553,0.700110831977,24.164790153503
0.801814079285,0.689466214388,25.261886119843
0.837059497833,0.678964919933,26.358855247498
0.872296333313,0.668729188829,27.455635070801
0.907566070557,0.658688497099,28.552560091019
0.942271232605,0.649007772783,29.680173158646
0.976588249207,0.639674769985,30.777082204819
1.009049415588,0.634918807074,31.873911142349
1.044300079346,0.647559616715,32.970677137375
1.079583168030,0.659779264126,34.067525148392
1.114783287048,0.671548412880,35.164348125458
1.150104045868,0.682949024718,36.261191129684
1.185025691986,0.693843376590,37.361674070358
1.220293521881,0.704438046087,38.458428144455
1.255526065826,0.714670233894,39.555164337158
1.290707588196,0.724534666864,40.651959180832
1.325971126556,0.734079859219,41.748654127121
1.361146450043,0.743273132946,42.845468282700
1.396341800690,0.752150903456,43.942162990570
1.431654453278,0.760750164045,45.038890123367
1.466943740845,0.769046049798,46.135569095612
1.502209186554,0.777054798556,47.232594966888
1.533964633942,0.784025230212,48.330576181412
1.567450046539,0.791132017272,49.427720069885
1.602900505066,0.798401272856,50.524440050125
1.638399600983,0.805430743843,51.621487140656
1.672291278839,0.811916475883,52.718585252762
1.707821846008,0.818485135678,53.815453052521
1.743256568909,0.824809815967,54.912949085236
1.778721809387,0.830906625837,56.007154941559
1.814367771149,0.836827445775,57.103991031647
1.849861145020,0.842525077518,58.201905250549
1.885455608368,0.848028271692,59.298830032349
1.921038627625,0.853344853269,60.396028280258
1.956552982330,0.858462122269,61.493067026138
1.992032527924,0.863395036431,62.590103149414
2.027638912201,0.868175243959,63.687595129013
2.063209533691,0.872781965882,64.784984111786
2.098627090454,0.877210613340,65.882550001144
2.133195877075,0.881380037870,66.980482101440
2.168633460999,0.885509298649,68.077988147736
2.204154491425,0.889505866216,69.175371170044
2.239727973938,0.893368944293,70.274228096008
2.275276660919,0.897095874650,71.371891975403
2.310759544373,0.900680949679,72.469287157059
progress,score,seconds
0.029105186462,0.958623406678,1.096874713898
0.064846515656,0.992856013024,2.198960781097
0.100427627563,0.966961167622,3.299305915833
0.135272979736,0.946082832729,4.399894714355
0.170804023743,0.928026029660,5.498505830765
0.206287384033,0.910745794510,6.596579790115
0.241543769836,0.894415451211,7.695437669754
0.276882171631,0.878823298571,8.791876792908
0.312208652496,0.863637107741,9.890523910522
0.347690105438,0.848878791470,10.989356756210
0.383220672607,0.834510364378,12.088588714600
0.418763160706,0.820508581760,13.187870979309
0.454098701477,0.806874004895,14.308024644852
0.489634513855,0.793644938156,15.406574726105
0.525326728821,0.780606718069,16.505037784576
0.560967922211,0.767894874011,17.602810859680
0.596448898315,0.755530897368,18.697628736496
0.631988048553,0.743477471488,19.794852733612
0.667468070984,0.731699982067,20.891861677170
0.703039646149,0.720122587302,21.988995790482
0.738597393036,0.708887434048,23.086184978485
0.774185657501,0.697864740157,24.183288812637
0.809757709503,0.687103120564,25.279731988907
0.845283508301,0.676596003906,26.376512765884
0.880809307098,0.666293177441,27.474159717560
0.916275501251,0.656254663507,28.571041822433
0.951776981354,0.646447469722,29.667781829834
0.987280845642,0.636805992048,30.765639781952
1.020092010498,0.638922968879,31.862358808517
1.055617809296,0.651535565499,32.959197759628
1.090316772461,0.663413834060,34.055856704712
1.125812530518,0.675148488022,35.152642726898
1.161402225494,0.686512744287,36.249435901642
1.196981906891,0.697467715712,37.346078872681
1.232416629791,0.708003408276,38.443082571030
1.267634868622,0.718110464979,39.541471719742
1.302984237671,0.727898315061,40.638123750687
1.338360309601,0.737356248545,41.735034704208
1.373706817627,0.746476054890,42.831749916077
1.409037590027,0.755277906545,43.928494691849
1.443354129791,0.763543402543,45.025812864304
1.478801727295,0.771767828614,46.122528791428
1.513620376587,0.779576662462,47.219215869904
1.549014091492,0.787245938554,48.316604852676
1.584390640259,0.794635730097,49.413330793381
1.619622707367,0.801751923282,50.510028600693
1.653950691223,0.808434740407,51.606758832932
1.689281940460,0.815088768490,52.704186677933
1.724504947662,0.821487459820,53.801004648209
1.759359836578,0.827603399288,54.897561788559
1.794718742371,0.833591405069,55.994529724121
1.830192565918,0.839390072739,57.091759681702
1.865454673767,0.844950725790,58.188886642456
1.901018142700,0.850366791710,59.286162853241
1.935813903809,0.855485352455,60.383193731308
1.971318244934,0.860528066289,61.480093955994
2.006669521332,0.865375130204,62.577689886093
2.042105197906,0.870059103006,63.674826622009
2.077505588531,0.874576188158,64.772344827652
2.112654685974,0.878921049414,65.922232627869
2.147591590881,0.883066596929,67.019487619400
2.183022499084,0.887139767641,68.116864681244
2.218522548676,0.891075724270,69.214200735092
2.253980636597,0.894866235321,70.312025785446
2.289649963379,0.898550072452,71.409829854965
2.325305938721,0.902106251568,72.507266759872
progress,score,seconds
0.029317855835,0.959742549270,1.100229024887
0.065254211426,0.992856343236,2.201800823212
0.100887298584,0.966729761725,3.302762985229
0.136602878571,0.945989437469,4.402421951294
0.172247886658,0.927389112712,5.501094102859
0.207890510559,0.910000463802,6.599752902985
0.243636131287,0.893552331601,7.713227987289
0.279376506805,0.877677189471,8.812411069870
0.315162181854,0.862429395959,9.910710811615
0.351009845734,0.847541983878,11.010190010071
0.386760234833,0.833052683821,12.109724044800
0.422447681427,0.819124048419,13.208733797073
0.458261013031,0.805411825620,14.307815790176
0.494013309479,0.791989396809,15.406656980515
0.529756546021,0.778997696162,16.504957914352
0.564666748047,0.766586948555,17.603065013885
0.600159168243,0.754267279485,18.696554899216
0.635825157166,0.742185626074,19.793738842010
0.671434879303,0.730379779415,20.890790939331
0.707097053528,0.718858589418,21.987864971161
0.742738723755,0.707598737076,23.084870100021
0.778301715851,0.696591620708,24.181827068329
0.813894271851,0.685872855948,25.278664827347
0.849545001984,0.675336598172,26.375458955765
0.885198593140,0.665049257704,27.472169876099
0.920799255371,0.654997102033,28.569170713425
0.955419063568,0.645420351525,29.666224002838
0.991042613983,0.635819350514,30.763019800186
1.023784160614,0.640254897997,31.859693050385
1.059291839600,0.652809143066,32.957040071487
1.094901084900,0.664954183856,34.054241895676
1.130500316620,0.676679670578,35.151818990707
1.165521621704,0.687798798550,36.248618841171
1.201092720032,0.698706305819,37.345371961594
1.236639022827,0.709237929201,38.442973852158
1.272217273712,0.719393391162,39.539751768112
1.307854175568,0.729217521148,40.636402845383
1.342448234558,0.738427373813,41.733191013336
1.377798557281,0.747530454537,42.830693006516
1.413045883179,0.756261487259,43.927442073822
1.447592258453,0.764537780778,45.024761915207
1.483176231384,0.772762506735,46.121396780014
1.518494606018,0.780654944712,47.218727111816
1.554012775421,0.788303614594,48.315431833267
1.589488983154,0.795680146897,49.412053823471
1.624977588654,0.802809111308,50.509824991226
1.660602092743,0.809706208762,51.606523990631
1.696236610413,0.816366379615,52.703221797943
1.731746196747,0.822773029096,53.799649953842
1.767233848572,0.828952748328,54.896363973618
1.802793025970,0.834932133090,55.993186950684
1.838405609131,0.840700986562,57.090044021606
1.874026298523,0.846274664626,58.186917066574
1.909589290619,0.851649112999,59.306237936020
1.945264816284,0.856848186348,60.403175115585
1.980795383453,0.861852574162,61.500605821609
2.016445636749,0.866686251247,62.597810745239
2.052077293396,0.871352968272,63.695014953613
2.087565422058,0.875839483459,64.792407989502
2.122719764709,0.880126290489,65.889761924744
2.158297538757,0.884318496799,66.987464189529
2.193751335144,0.888345927233,68.085502862930
2.229250907898,0.892238792032,69.178611755371
2.264844894409,0.896008208161,70.276101112366
2.300543785095,0.899654301349,71.373615980148
2.336157321930,0.903167583048,72.471142053604
