Block,TestName,PValue,Pass
1,nist::non_overlapping_template,0.949792994636,PASS
1,nist::non_overlapping_template,0.815669336865,PASS
1,nist::non_overlapping_template,0.787143756188,PASS
1,nist::non_overlapping_template,0.024097926473,PASS
1,nist::non_overlapping_template,0.820705355286,PASS
1,nist::non_overlapping_template,0.731692482916,PASS
1,nist::non_overlapping_template,0.306882639560,PASS
1,nist::non_overlapping_template,0.042834825607,PASS
1,nist::non_overlapping_template,0.662252558956,PASS
1,nist::non_overlapping_template,0.582046306543,PASS
1,nist::non_overlapping_template,0.511225160479,PASS
1,nist::non_overlapping_template,0.866288402429,PASS
1,nist::non_overlapping_template,0.188280292308,PASS
1,nist::non_overlapping_template,0.474406295256,PASS
1,nist::non_overlapping_template,0.320147677655,PASS
1,nist::non_overlapping_template,0.376225249892,PASS
1,nist::non_overlapping_template,0.803502062312,PASS
1,nist::non_overlapping_template,0.595329000201,PASS
1,nist::non_overlapping_template,0.679873878289,PASS
1,nist::non_overlapping_template,0.542438379528,PASS
1,nist::non_overlapping_template,0.689078676311,PASS
1,nist::non_overlapping_template,0.378613558239,PASS
1,nist::non_overlapping_template,0.844176014887,PASS
1,nist::non_overlapping_template,0.886516161049,PASS
1,nist::non_overlapping_template,0.192306346540,PASS
1,nist::non_overlapping_template,0.131725969986,PASS
1,nist::non_overlapping_template,0.100848749684,PASS
1,nist::non_overlapping_template,0.961758884058,PASS
1,nist::non_overlapping_template,0.744327320015,PASS
1,nist::non_overlapping_template,0.010297305873,PASS
1,nist::non_overlapping_template,0.999679509891,PASS
1,nist::non_overlapping_template,0.772998382139,PASS
1,nist::serial_delta1,0.552873803373,PASS
1,nist::serial_delta2,0.541483328199,PASS
1,maurer::universal_l06,0.619757460550,PASS
1,maurer::universal_l07,0.497314126843,PASS
1,maurer::universal_l08,0.385751997806,PASS
1,maurer::universal_l09,0.314861750455,PASS
1,maurer::universal_l10,0.940963690439,PASS
1,maurer::universal_l11,0.961643451739,PASS
1,maurer::universal_l12,0.786408807703,PASS
1,maurer::universal_l13,0.044296566788,PASS
1,maurer::universal_l14,0.253159511396,PASS
1,maurer::universal_l15,0.433886609498,PASS
1,maurer::universal_l16,0.403204998138,PASS
1,nist::random_excursions,0.310406231246,PASS
1,nist::random_excursions,0.347361778399,PASS
1,nist::random_excursions,0.030642991437,PASS
1,nist::random_excursions,0.277076973653,PASS
1,nist::random_excursions,0.630747735762,PASS
1,nist::random_excursions,0.440189275377,PASS
1,nist::random_excursions,0.535075507095,PASS
1,nist::random_excursions,0.693921679451,PASS
1,nist::random_excursions_variant,0.377681941017,PASS
1,nist::random_excursions_variant,0.743247215063,PASS
1,nist::random_excursions_variant,0.935285655449,PASS
1,nist::random_excursions_variant,0.393505851743,PASS
1,nist::random_excursions_variant,0.194221469577,PASS
1,nist::random_excursions_variant,0.466844515138,PASS
1,nist::random_excursions_variant,0.802627013443,PASS
1,nist::random_excursions_variant,0.813735811641,PASS
1,nist::random_excursions_variant,0.477879271169,PASS
1,nist::random_excursions_variant,0.108331921943,PASS
1,nist::random_excursions_variant,0.255508255257,PASS
1,nist::random_excursions_variant,0.492481407019,PASS
1,nist::random_excursions_variant,0.546137468771,PASS
1,nist::random_excursions_variant,0.691914006274,PASS
1,nist::random_excursions_variant,0.577958910592,PASS
1,nist::random_excursions_variant,0.760288259436,PASS
1,nist::random_excursions_variant,0.888875917296,PASS
1,nist::random_excursions_variant,0.936546732194,PASS
2,nist::frequency,0.074315185018,PASS
2,nist::block_frequency,0.599569885247,PASS
2,nist::runs,0.331110846237,PASS
2,nist::longest_run,0.975228821701,PASS
2,nist::matrix_rank,0.706157657707,PASS
2,nist::spectral,0.050640395787,PASS
2,nist::overlapping_template,0.327394937779,PASS
2,nist::universal,0.434086306385,PASS
2,nist::linear_complexity,0.199377705679,PASS
2,nist::approximate_entropy,0.940702758337,PASS
2,nist::cumulative_sums_forward,0.089067213909,PASS
2,nist::cumulative_sums_backward,0.096348036620,PASS
2,nist::non_overlapping_template,0.267658838681,PASS
2,nist::non_overlapping_template,0.863829445391,PASS
2,nist::non_overlapping_template,0.343714529697,PASS
2,nist::non_overlapping_template,0.667294047756,PASS
2,nist::non_overlapping_template,0.340581294231,PASS
2,nist::non_overlapping_template,0.647553610713,PASS
2,nist::non_overlapping_template,0.273539705873,PASS
2,nist::non_overlapping_template,0.992795931005,PASS
2,nist::non_overlapping_template,0.429460411485,PASS
2,nist::non_overlapping_template,0.670743153650,PASS
2,nist::non_overlapping_template,0.984911755834,PASS
2,nist::non_overlapping_template,0.538104593158,PASS
2,nist::non_overlapping_template,0.570283649927,PASS
2,nist::non_overlapping_template,0.324235133999,PASS
2,nist::non_overlapping_template,0.503731315976,PASS
2,nist::non_overlapping_template,0.217734606568,PASS
2,nist::non_overlapping_template,0.322977140064,PASS
2,nist::non_overlapping_template,0.719584652690,PASS
2,nist::non_overlapping_template,0.501890698475,PASS
2,nist::non_overlapping_template,0.040685186768,PASS
2,nist::non_overlapping_template,0.191301540317,PASS
2,nist::non_overlapping_template,0.323467377849,PASS
2,nist::non_overlapping_template,0.186335013119,PASS
2,nist::non_overlapping_template,0.139869441146,PASS
2,nist::non_overlapping_template,0.347244779667,PASS
2,nist::non_overlapping_template,0.589695977249,PASS
2,nist::non_overlapping_template,0.492077342848,PASS
2,nist::non_overlapping_template,0.991633418068,PASS
2,nist::non_overlapping_template,0.199004209391,PASS
2,nist::non_overlapping_template,0.098439476205,PASS
2,nist::non_overlapping_template,0.506449364916,PASS
2,nist::non_overlapping_template,0.924759136023,PASS
2,nist::non_overlapping_template,0.909926978858,PASS
2,nist::non_overlapping_template,0.356878134735,PASS
2,nist::non_overlapping_template,0.912951232590,PASS
2,nist::non_overlapping_template,0.147359886835,PASS
2,nist::non_overlapping_template,0.021672195621,PASS
2,nist::non_overlapping_template,0.540494453395,PASS
2,nist::non_overlapping_template,0.382658027050,PASS
2,nist::non_overlapping_template,0.933713560525,PASS
2,nist::non_overlapping_template,0.882843453563,PASS
2,nist::non_overlapping_template,0.679017687970,PASS
2,nist::non_overlapping_template,0.809723527995,PASS
2,nist::non_overlapping_template,0.991171839007,PASS
2,nist::non_overlapping_template,0.329531385317,PASS
2,nist::non_overlapping_template,0.578223570727,PASS
2,nist::non_overlapping_template,0.817703461684,PASS
2,nist::non_overlapping_template,0.532436729691,PASS
2,nist::non_overlapping_template,0.962412595973,PASS
2,nist::non_overlapping_template,0.012489880214,PASS
2,nist::non_overlapping_template,0.168238434839,PASS
2,nist::non_overlapping_template,0.207112735220,PASS
2,nist::non_overlapping_template,0.368701812588,PASS
2,nist::non_overlapping_template,0.203822217519,PASS
2,nist::non_overlapping_template,0.558961781657,PASS
2,nist::non_overlapping_template,0.110421310438,PASS
2,nist::non_overlapping_template,0.898597792047,PASS
2,nist::non_overlapping_template,0.885769285324,PASS
2,nist::non_overlapping_template,0.658019693178,PASS
2,nist::non_overlapping_template,0.093934212032,PASS
2,nist::non_overlapping_template,0.485181683869,PASS
2,nist::non_overlapping_template,0.661469013592,PASS
2,nist::non_overlapping_template,0.783908690490,PASS
2,nist::non_overlapping_template,0.471851499514,PASS
2,nist::non_overlapping_template,0.261840176365,PASS
2,nist::non_overlapping_template,0.646536123272,PASS
2,nist::non_overlapping_template,0.538417401252,PASS
2,nist::non_overlapping_template,0.715129640126,PASS
2,nist::non_overlapping_template,0.544988894241,PASS
2,nist::non_overlapping_template,0.415181206357,PASS
2,nist::non_overlapping_template,0.807128036511,PASS
2,nist::non_overlapping_template,0.677748078033,PASS
2,nist::non_overlapping_template,0.876483210397,PASS
2,nist::non_overlapping_template,0.689781509071,PASS
2,nist::non_overlapping_template,0.267658838681,PASS
2,nist::non_overlapping_template,0.903489453230,PASS
2,nist::non_overlapping_template,0.956691996147,PASS
2,nist::non_overlapping_template,0.400322724036,PASS
2,nist::non_overlapping_template,0.207136946605,PASS
2,nist::non_overlapping_template,0.281147843667,PASS
2,nist::non_overlapping_template,0.419915260402,PASS
2,nist::non_overlapping_template,0.272764613336,PASS
2,nist::non_overlapping_template,0.746817710419,PASS
2,nist::non_overlapping_template,0.583499037624,PASS
2,nist::non_overlapping_template,0.160094473733,PASS
2,nist::non_overlapping_template,0.281486639881,PASS
2,nist::non_overlapping_template,0.798686469073,PASS
2,nist::non_overlapping_template,0.133974344347,PASS
2,nist::non_overlapping_template,0.938283451907,PASS
2,nist::non_overlapping_template,0.514526290012,PASS
2,nist::non_overlapping_template,0.655653951927,PASS
2,nist::non_overlapping_template,0.446916058001,PASS
2,nist::non_overlapping_template,0.395872544167,PASS
2,nist::non_overlapping_template,0.320734201499,PASS
2,nist::non_overlapping_template,0.659924719766,PASS
2,nist::non_overlapping_template,0.952320143830,PASS
2,nist::non_overlapping_template,0.207546600858,PASS
2,nist::non_overlapping_template,0.873700658527,PASS
2,nist::non_overlapping_template,0.191146117949,PASS
2,nist::non_overlapping_template,0.139597832942,PASS
2,nist::non_overlapping_template,0.057791549765,PASS
2,nist::non_overlapping_template,0.644930786289,PASS
2,nist::non_overlapping_template,0.821081350520,PASS
2,nist::non_overlapping_template,0.451694918658,PASS
2,nist::non_overlapping_template,0.682747732087,PASS
2,nist::non_overlapping_template,0.229564010096,PASS
2,nist::non_overlapping_template,0.769599816256,PASS
2,nist::non_overlapping_template,0.515589174562,PASS
2,nist::non_overlapping_template,0.862601540250,PASS
2,nist::non_overlapping_template,0.630569894921,PASS
2,nist::non_overlapping_template,0.263353306703,PASS
2,nist::non_overlapping_template,0.927832410000,PASS
2,nist::non_overlapping_template,0.603561576402,PASS
2,nist::non_overlapping_template,0.494198488774,PASS
2,nist::non_overlapping_template,0.212244472480,PASS
2,nist::non_overlapping_template,0.455145451411,PASS
2,nist::non_overlapping_template,0.376089975124,PASS
2,nist::non_overlapping_template,0.899963592003,PASS
2,nist::non_overlapping_template,0.867034816752,PASS
2,nist::non_overlapping_template,0.359322572087,PASS
2,nist::non_overlapping_template,0.023118671252,PASS
2,nist::non_overlapping_template,0.223103466281,PASS
2,nist::non_overlapping_template,0.793651757123,PASS
2,nist::non_overlapping_template,0.814210742644,PASS
2,nist::non_overlapping_template,0.846763732875,PASS
2,nist::non_overlapping_template,0.564188498320,PASS
2,nist::non_overlapping_template,0.936312046888,PASS
2,nist::non_overlapping_template,0.719184745939,PASS
2,nist::non_overlapping_template,0.901512910247,PASS
2,nist::non_overlapping_template,0.675531393112,PASS
2,nist::non_overlapping_template,0.512491028972,PASS
2,nist::non_overlapping_template,0.798075119956,PASS
2,nist::non_overlapping_template,0.462052998652,PASS
2,nist::non_overlapping_template,0.097768865402,PASS
2,nist::non_overlapping_template,0.228261038751,PASS
2,nist::non_overlapping_template,0.815669336865,PASS
2,nist::non_overlapping_template,0.910274488584,PASS
2,nist::non_overlapping_template,0.555646123977,PASS
2,nist::non_overlapping_template,0.147090365194,PASS
2,nist::non_overlapping_template,0.970791412270,PASS
2,nist::non_overlapping_template,0.643186707273,PASS
2,nist::non_overlapping_template,0.165185083185,PASS
2,nist::non_overlapping_template,0.873540184805,PASS
2,nist::non_overlapping_template,0.004951381723,FAIL
2,nist::non_overlapping_template,0.032131235044,PASS
