Block,TestName,PValue,Pass
1,nist::non_overlapping_template,0.502019231563,PASS
1,nist::non_overlapping_template,0.326369430534,PASS
1,nist::non_overlapping_template,0.855437786501,PASS
1,nist::non_overlapping_template,0.595337764920,PASS
1,nist::non_overlapping_template,0.448502355670,PASS
1,nist::non_overlapping_template,0.046485962662,PASS
1,nist::non_overlapping_template,0.013237998007,PASS
1,nist::non_overlapping_template,0.812414653926,PASS
1,nist::non_overlapping_template,0.444085154249,PASS
1,nist::non_overlapping_template,0.737106873152,PASS
1,nist::non_overlapping_template,0.316208631494,PASS
1,nist::non_overlapping_template,0.501648597380,PASS
1,nist::non_overlapping_template,0.692096265553,PASS
1,nist::non_overlapping_template,0.326214173541,PASS
1,nist::non_overlapping_template,0.783575099931,PASS
1,nist::non_overlapping_template,0.487979293674,PASS
1,nist::non_overlapping_template,0.267352061186,PASS
1,nist::non_overlapping_template,0.449122936788,PASS
1,nist::non_overlapping_template,0.086816580341,PASS
1,nist::non_overlapping_template,0.904253150711,PASS
1,nist::non_overlapping_template,0.753077131232,PASS
1,nist::non_overlapping_template,0.812916395872,PASS
1,nist::non_overlapping_template,0.571745523249,PASS
1,nist::non_overlapping_template,0.074571484733,PASS
1,nist::non_overlapping_template,0.561973038134,PASS
1,nist::non_overlapping_template,0.045944884548,PASS
1,nist::non_overlapping_template,0.840686692979,PASS
1,nist::non_overlapping_template,0.178238194908,PASS
1,nist::non_overlapping_template,0.527235705671,PASS
1,nist::non_overlapping_template,0.428325513398,PASS
1,nist::non_overlapping_template,0.001975942923,FAIL
1,nist::non_overlapping_template,0.039852786565,PASS
1,nist::serial_delta1,0.164695106766,PASS
1,nist::serial_delta2,0.401698549428,PASS
1,maurer::universal_l06,0.758951535956,PASS
1,maurer::universal_l07,0.628119494284,PASS
1,maurer::universal_l08,0.724161364482,PASS
1,maurer::universal_l09,0.326870917366,PASS
1,maurer::universal_l10,0.351672400106,PASS
1,maurer::universal_l11,0.045596451237,PASS
1,maurer::universal_l12,0.058155561295,PASS
1,maurer::universal_l13,0.585049643817,PASS
1,maurer::universal_l14,0.521267863636,PASS
1,maurer::universal_l15,0.031085419458,PASS
1,maurer::universal_l16,0.423442097036,PASS
1,nist::random_excursions,0.035538856721,PASS
1,nist::random_excursions,0.516429410353,PASS
1,nist::random_excursions,0.085051867039,PASS
1,nist::random_excursions,0.331189544075,PASS
1,nist::random_excursions,0.937674552646,PASS
1,nist::random_excursions,0.914208237589,PASS
1,nist::random_excursions,0.359091075507,PASS
1,nist::random_excursions,0.834646300968,PASS
1,nist::random_excursions_variant,0.103682393167,PASS
1,nist::random_excursions_variant,0.068178506772,PASS
1,nist::random_excursions_variant,0.066317030775,PASS
1,nist::random_excursions_variant,0.086192673840,PASS
1,nist::random_excursions_variant,0.058819057688,PASS
1,nist::random_excursions_variant,0.061991869989,PASS
1,nist::random_excursions_variant,0.040864192289,PASS
1,nist::random_excursions_variant,0.009630426589,FAIL
1,nist::random_excursions_variant,0.028367555606,PASS
1,nist::random_excursions_variant,0.885555785506,PASS
1,nist::random_excursions_variant,0.923614050223,PASS
1,nist::random_excursions_variant,0.839131130872,PASS
1,nist::random_excursions_variant,0.893474774179,PASS
1,nist::random_excursions_variant,0.636651403142,PASS
1,nist::random_excursions_variant,0.517237210138,PASS
1,nist::random_excursions_variant,0.461142740312,PASS
1,nist::random_excursions_variant,0.354339014608,PASS
1,nist::random_excursions_variant,0.437728077989,PASS
2,nist::frequency,0.147276507045,PASS
2,nist::block_frequency,0.902843590524,PASS
2,nist::runs,0.369199526497,PASS
2,nist::longest_run,0.863897839609,PASS
2,nist::matrix_rank,0.562876879964,PASS
2,nist::spectral,0.386662422394,PASS
2,nist::overlapping_template,0.168757014139,PASS
2,nist::universal,0.864325078858,PASS
2,nist::linear_complexity,0.284960627191,PASS
2,nist::approximate_entropy,0.945863764392,PASS
2,nist::cumulative_sums_forward,0.260826860593,PASS
2,nist::cumulative_sums_backward,0.223296398119,PASS
2,nist::non_overlapping_template,0.245987188833,PASS
2,nist::non_overlapping_template,0.878710800386,PASS
2,nist::non_overlapping_template,0.006125415307,FAIL
2,nist::non_overlapping_template,0.690930315766,PASS
2,nist::non_overlapping_template,0.717670208286,PASS
2,nist::non_overlapping_template,0.912391757716,PASS
2,nist::non_overlapping_template,0.420409842452,PASS
2,nist::non_overlapping_template,0.636665753340,PASS
2,nist::non_overlapping_template,0.662860271543,PASS
2,nist::non_overlapping_template,0.446442789029,PASS
2,nist::non_overlapping_template,0.717422730719,PASS
2,nist::non_overlapping_template,0.701162097668,PASS
2,nist::non_overlapping_template,0.139443957708,PASS
2,nist::non_overlapping_template,0.127494760795,PASS
2,nist::non_overlapping_template,0.084080031752,PASS
2,nist::non_overlapping_template,0.919482809631,PASS
2,nist::non_overlapping_template,0.573795885435,PASS
2,nist::non_overlapping_template,0.341515637338,PASS
2,nist::non_overlapping_template,0.881607825600,PASS
2,nist::non_overlapping_template,0.424794534519,PASS
2,nist::non_overlapping_template,0.260058901287,PASS
2,nist::non_overlapping_template,0.370153143956,PASS
2,nist::non_overlapping_template,0.976667894196,PASS
2,nist::non_overlapping_template,0.934694312137,PASS
2,nist::non_overlapping_template,0.766546623072,PASS
2,nist::non_overlapping_template,0.750919711092,PASS
2,nist::non_overlapping_template,0.560104581316,PASS
2,nist::non_overlapping_template,0.413496040278,PASS
2,nist::non_overlapping_template,0.433377574442,PASS
2,nist::non_overlapping_template,0.956227842324,PASS
2,nist::non_overlapping_template,0.691875049346,PASS
2,nist::non_overlapping_template,0.045139483777,PASS
2,nist::non_overlapping_template,0.500227690473,PASS
2,nist::non_overlapping_template,0.217134764922,PASS
2,nist::non_overlapping_template,0.887784846028,PASS
2,nist::non_overlapping_template,0.962549393454,PASS
2,nist::non_overlapping_template,0.604708369575,PASS
2,nist::non_overlapping_template,0.998254201011,PASS
2,nist::non_overlapping_template,0.272422351896,PASS
2,nist::non_overlapping_template,0.098023132753,PASS
2,nist::non_overlapping_template,0.758387166905,PASS
2,nist::non_overlapping_template,0.895813795718,PASS
2,nist::non_overlapping_template,0.955432138331,PASS
2,nist::non_overlapping_template,0.244338119982,PASS
2,nist::non_overlapping_template,0.354644382593,PASS
2,nist::non_overlapping_template,0.820181924912,PASS
2,nist::non_overlapping_template,0.917126026959,PASS
2,nist::non_overlapping_template,0.347887107237,PASS
2,nist::non_overlapping_template,0.612959276794,PASS
2,nist::non_overlapping_template,0.930214319177,PASS
2,nist::non_overlapping_template,0.131262865643,PASS
2,nist::non_overlapping_template,0.607469128951,PASS
2,nist::non_overlapping_template,0.122869612024,PASS
2,nist::non_overlapping_template,0.456216792288,PASS
2,nist::non_overlapping_template,0.094671913823,PASS
2,nist::non_overlapping_template,0.976409515657,PASS
2,nist::non_overlapping_template,0.544022781375,PASS
2,nist::non_overlapping_template,0.723601272763,PASS
2,nist::non_overlapping_template,0.453088011413,PASS
2,nist::non_overlapping_template,0.434709053213,PASS
2,nist::non_overlapping_template,0.752038347170,PASS
2,nist::non_overlapping_template,0.592755018241,PASS
2,nist::non_overlapping_template,0.290496890201,PASS
2,nist::non_overlapping_template,0.746667849245,PASS
2,nist::non_overlapping_template,0.459770273370,PASS
2,nist::non_overlapping_template,0.957833949050,PASS
2,nist::non_overlapping_template,0.183657767543,PASS
2,nist::non_overlapping_template,0.129386234484,PASS
2,nist::non_overlapping_template,0.223608047046,PASS
2,nist::non_overlapping_template,0.625192924427,PASS
2,nist::non_overlapping_template,0.898978826028,PASS
2,nist::non_overlapping_template,0.755447652655,PASS
